torch-FedAdam-run | INFO flwr 2023-12-01 16:57:56,509 | grpc.py:49 | Opened insecure gRPC connection (no certificates were passed)
torch-FedAdam-run | DEBUG flwr 2023-12-01 16:57:56,514 | connection.py:42 | ChannelConnectivity.IDLE
torch-FedAdam-run | DEBUG flwr 2023-12-01 16:57:56,518 | connection.py:42 | ChannelConnectivity.CONNECTING
torch-FedAdam-run | DEBUG flwr 2023-12-01 16:57:56,723 | connection.py:139 | gRPC channel closed
torch-FedAdam-run | INFO flwr 2023-12-01 16:58:06,734 | grpc.py:49 | Opened insecure gRPC connection (no certificates were passed)
torch-FedAdam-run | INFO flwr 2023-12-01 16:58:06,734 | grpc.py:49 | Opened insecure gRPC connection (no certificates were passed)
torch-FedAdam-run | DEBUG flwr 2023-12-01 16:58:06,769 | connection.py:42 | ChannelConnectivity.IDLE
torch-FedAdam-run | DEBUG flwr 2023-12-01 16:58:06,769 | connection.py:42 | ChannelConnectivity.IDLE
torch-FedAdam-run | DEBUG flwr 2023-12-01 16:58:06,775 | connection.py:42 | ChannelConnectivity.READY
torch-FedAdam-run | DEBUG flwr 2023-12-01 16:58:06,775 | connection.py:42 | ChannelConnectivity.READY
torch-FedAdam-run | INFO flwr 2023-12-01 16:58:33,048 | client.py:82 | Instance i-0f226a973a08bff6a : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 58, 33, 47859), 'cpu_utilization': 54.0}
torch-FedAdam-run | INFO flwr 2023-12-01 16:58:33,048 | client.py:82 | Instance i-0f226a973a08bff6a : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 58, 33, 47859), 'cpu_utilization': 54.0}
torch-FedAdam-run | INFO flwr 2023-12-01 16:59:37,570 | client.py:104 | Instance i-0f226a973a08bff6a : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 59, 37, 569944), 'cpu_utilization': 53.7}
torch-FedAdam-run | INFO flwr 2023-12-01 16:59:37,570 | client.py:104 | Instance i-0f226a973a08bff6a : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 59, 37, 569944), 'cpu_utilization': 53.7}
torch-FedAdam-run | INFO flwr 2023-12-01 17:00:02,549 | client.py:82 | Instance i-0f226a973a08bff6a : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 0, 2, 549014), 'cpu_utilization': 54.4}
torch-FedAdam-run | INFO flwr 2023-12-01 17:00:02,549 | client.py:82 | Instance i-0f226a973a08bff6a : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 0, 2, 549014), 'cpu_utilization': 54.4}
torch-FedAdam-run | INFO flwr 2023-12-01 17:00:38,001 | client.py:104 | Instance i-0f226a973a08bff6a : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 0, 38, 1126), 'cpu_utilization': 54.3}
torch-FedAdam-run | INFO flwr 2023-12-01 17:00:38,001 | client.py:104 | Instance i-0f226a973a08bff6a : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 0, 38, 1126), 'cpu_utilization': 54.3}
torch-FedAdam-run | INFO flwr 2023-12-01 17:01:02,324 | client.py:82 | Instance i-0f226a973a08bff6a : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 1, 2, 324473), 'cpu_utilization': 54.6}
torch-FedAdam-run | INFO flwr 2023-12-01 17:01:02,324 | client.py:82 | Instance i-0f226a973a08bff6a : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 1, 2, 324473), 'cpu_utilization': 54.6}
torch-FedAdam-run | INFO flwr 2023-12-01 17:01:57,128 | client.py:104 | Instance i-0f226a973a08bff6a : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 1, 57, 128599), 'cpu_utilization': 32.6}
torch-FedAdam-run | INFO flwr 2023-12-01 17:01:57,128 | client.py:104 | Instance i-0f226a973a08bff6a : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 1, 57, 128599), 'cpu_utilization': 32.6}
torch-FedAdam-run | INFO flwr 2023-12-01 17:02:12,979 | client.py:82 | Instance i-0f226a973a08bff6a : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 2, 12, 979791), 'cpu_utilization': 54.2}
torch-FedAdam-run | INFO flwr 2023-12-01 17:02:12,979 | client.py:82 | Instance i-0f226a973a08bff6a : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 2, 12, 979791), 'cpu_utilization': 54.2}
torch-FedAdam-run | INFO flwr 2023-12-01 17:03:18,631 | client.py:104 | Instance i-0f226a973a08bff6a : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 3, 18, 631413), 'cpu_utilization': 54.3}
torch-FedAdam-run | INFO flwr 2023-12-01 17:03:18,631 | client.py:104 | Instance i-0f226a973a08bff6a : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 3, 18, 631413), 'cpu_utilization': 54.3}
torch-FedAdam-run | INFO flwr 2023-12-01 17:03:42,527 | client.py:82 | Instance i-0f226a973a08bff6a : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 3, 42, 527227), 'cpu_utilization': 55.0}
torch-FedAdam-run | INFO flwr 2023-12-01 17:03:42,527 | client.py:82 | Instance i-0f226a973a08bff6a : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 3, 42, 527227), 'cpu_utilization': 55.0}
torch-FedAdam-run | INFO flwr 2023-12-01 17:04:30,505 | client.py:104 | Instance i-0f226a973a08bff6a : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 4, 30, 505339), 'cpu_utilization': 49.1}
torch-FedAdam-run | INFO flwr 2023-12-01 17:04:30,505 | client.py:104 | Instance i-0f226a973a08bff6a : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 4, 30, 505339), 'cpu_utilization': 49.1}
torch-FedAdam-run | INFO flwr 2023-12-01 17:05:09,873 | client.py:82 | Instance i-0f226a973a08bff6a : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 5, 9, 873602), 'cpu_utilization': 55.0}
torch-FedAdam-run | INFO flwr 2023-12-01 17:05:09,873 | client.py:82 | Instance i-0f226a973a08bff6a : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 5, 9, 873602), 'cpu_utilization': 55.0}
torch-FedAdam-run | INFO flwr 2023-12-01 17:06:04,652 | client.py:104 | Instance i-0f226a973a08bff6a : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 6, 4, 652310), 'cpu_utilization': 54.4}
torch-FedAdam-run | INFO flwr 2023-12-01 17:06:04,652 | client.py:104 | Instance i-0f226a973a08bff6a : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 6, 4, 652310), 'cpu_utilization': 54.4}
torch-FedAdam-run | INFO flwr 2023-12-01 17:06:29,058 | client.py:82 | Instance i-0f226a973a08bff6a : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 6, 29, 57891), 'cpu_utilization': 54.5}
torch-FedAdam-run | INFO flwr 2023-12-01 17:06:29,058 | client.py:82 | Instance i-0f226a973a08bff6a : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 6, 29, 57891), 'cpu_utilization': 54.5}
torch-FedAdam-run | INFO flwr 2023-12-01 17:07:15,992 | client.py:104 | Instance i-0f226a973a08bff6a : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 7, 15, 992701), 'cpu_utilization': 55.4}
torch-FedAdam-run | INFO flwr 2023-12-01 17:07:15,992 | client.py:104 | Instance i-0f226a973a08bff6a : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 7, 15, 992701), 'cpu_utilization': 55.4}
torch-FedAdam-run | INFO flwr 2023-12-01 17:07:49,754 | client.py:82 | Instance i-0f226a973a08bff6a : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 7, 49, 754028), 'cpu_utilization': 54.2}
torch-FedAdam-run | INFO flwr 2023-12-01 17:07:49,754 | client.py:82 | Instance i-0f226a973a08bff6a : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 7, 49, 754028), 'cpu_utilization': 54.2}
torch-FedAdam-run | INFO flwr 2023-12-01 17:08:33,847 | client.py:104 | Instance i-0f226a973a08bff6a : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 8, 33, 846959), 'cpu_utilization': 56.1}
torch-FedAdam-run | INFO flwr 2023-12-01 17:08:33,847 | client.py:104 | Instance i-0f226a973a08bff6a : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 8, 33, 846959), 'cpu_utilization': 56.1}
torch-FedAdam-run | INFO flwr 2023-12-01 17:09:12,527 | client.py:82 | Instance i-0f226a973a08bff6a : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 9, 12, 527687), 'cpu_utilization': 54.3}
torch-FedAdam-run | INFO flwr 2023-12-01 17:09:12,527 | client.py:82 | Instance i-0f226a973a08bff6a : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 9, 12, 527687), 'cpu_utilization': 54.3}
torch-FedAdam-run | INFO flwr 2023-12-01 17:09:57,219 | client.py:104 | Instance i-0f226a973a08bff6a : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 9, 57, 219103), 'cpu_utilization': 53.8}
torch-FedAdam-run | INFO flwr 2023-12-01 17:09:57,219 | client.py:104 | Instance i-0f226a973a08bff6a : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 9, 57, 219103), 'cpu_utilization': 53.8}
