torch-FedAdam-run | INFO flwr 2023-12-01 16:57:56,540 | grpc.py:49 | Opened insecure gRPC connection (no certificates were passed)
torch-FedAdam-run | DEBUG flwr 2023-12-01 16:57:56,545 | connection.py:42 | ChannelConnectivity.IDLE
torch-FedAdam-run | DEBUG flwr 2023-12-01 16:57:56,549 | connection.py:42 | ChannelConnectivity.TRANSIENT_FAILURE
torch-FedAdam-run | DEBUG flwr 2023-12-01 16:57:56,750 | connection.py:139 | gRPC channel closed
torch-FedAdam-run | INFO flwr 2023-12-01 16:58:06,764 | grpc.py:49 | Opened insecure gRPC connection (no certificates were passed)
torch-FedAdam-run | INFO flwr 2023-12-01 16:58:06,764 | grpc.py:49 | Opened insecure gRPC connection (no certificates were passed)
torch-FedAdam-run | DEBUG flwr 2023-12-01 16:58:06,797 | connection.py:42 | ChannelConnectivity.IDLE
torch-FedAdam-run | DEBUG flwr 2023-12-01 16:58:06,797 | connection.py:42 | ChannelConnectivity.IDLE
torch-FedAdam-run | DEBUG flwr 2023-12-01 16:58:06,801 | connection.py:42 | ChannelConnectivity.READY
torch-FedAdam-run | DEBUG flwr 2023-12-01 16:58:06,801 | connection.py:42 | ChannelConnectivity.READY
torch-FedAdam-run | INFO flwr 2023-12-01 16:58:32,401 | client.py:82 | Instance i-09700d5d4e879d369 : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 58, 32, 400911), 'cpu_utilization': 53.7}
torch-FedAdam-run | INFO flwr 2023-12-01 16:58:32,401 | client.py:82 | Instance i-09700d5d4e879d369 : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 58, 32, 400911), 'cpu_utilization': 53.7}
torch-FedAdam-run | INFO flwr 2023-12-01 16:59:26,220 | client.py:104 | Instance i-09700d5d4e879d369 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 59, 26, 220677), 'cpu_utilization': 49.2}
torch-FedAdam-run | INFO flwr 2023-12-01 16:59:26,220 | client.py:104 | Instance i-09700d5d4e879d369 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 59, 26, 220677), 'cpu_utilization': 49.2}
torch-FedAdam-run | INFO flwr 2023-12-01 16:59:51,360 | client.py:82 | Instance i-09700d5d4e879d369 : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 59, 51, 360015), 'cpu_utilization': 53.6}
torch-FedAdam-run | INFO flwr 2023-12-01 16:59:51,360 | client.py:82 | Instance i-09700d5d4e879d369 : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 59, 51, 360015), 'cpu_utilization': 53.6}
